MonthYear,Station,Station_Type ,Entry_Exit,Trip
Jan-25,Sefton  Station,train,Entry,13101
Jan-25,Sefton  Station,train,Exit,12266
Jan-25,Seven Hills  Station,train,Entry,96681
Jan-25,Seven Hills  Station,train,Exit,92631
Jan-25,Shellharbour Junction  Station,train,Entry,3525
Jan-25,Shellharbour Junction  Station,train,Exit,3338
Jan-25,Singleton  Station,train,Entry,676
Jan-25,Singleton  Station,train,Exit,613
Jan-25,Springwood  Station,train,Entry,15301
Jan-25,Springwood  Station,train,Exit,14526
Jan-25,St James  Station,train,Entry,139378
Jan-25,St James  Station,train,Exit,150188
Jan-25,St Leonards  Station,train,Entry,174472
Jan-25,St Leonards  Station,train,Exit,175096
Jan-25,St Marys  Station,train,Entry,72316
Jan-25,St Marys  Station,train,Exit,70375
Jan-25,St Peters  Station,train,Entry,49827
Jan-25,St Peters  Station,train,Exit,44241
Jan-25,Stanmore  Station,train,Entry,50830
Jan-25,Stanmore  Station,train,Exit,48046
Jan-25,Stanwell Park  Station,train,Entry,1175
Jan-25,Stanwell Park  Station,train,Exit,1251
Jan-25,Strathfield  Station,train,Entry,476299
Jan-25,Strathfield  Station,train,Exit,471089
Jan-25,Summer Hill  Station,train,Entry,59401
Jan-25,Summer Hill  Station,train,Exit,56637
Jan-25,Sutherland  Station,train,Entry,116275
Jan-25,Sutherland  Station,train,Exit,114450
Jan-25,Sydenham  Station,Metro Shared,Entry,427884
Jan-25,Sydenham  Station,Metro Shared,Exit,427559
Jan-25,Tahmoor  Station,train,Entry,2604
Jan-25,Tahmoor  Station,train,Exit,2274
Jan-25,Tallawong  Station,metro,Entry,150140
Jan-25,Tallawong  Station,metro,Exit,144903
Jan-25,Tallong  Station,train,Entry,Less than 50
Jan-25,Tallong  Station,train,Exit,Less than 50
Jan-25,Tarana  Station,train,Entry,90
Jan-25,Tarana  Station,train,Exit,71
Jan-25,Tarro  Station,train,Entry,144
Jan-25,Tarro  Station,train,Exit,104
Jan-25,Tascott  Station,train,Entry,1745
Jan-25,Tascott  Station,train,Exit,1381
Jan-25,Telarah  Station,train,Entry,2514
Jan-25,Telarah  Station,train,Exit,2120
Jan-25,Telopea  Station,train,Entry,93
Jan-25,Telopea  Station,train,Exit,97
Jan-25,Tempe  Station,train,Entry,22105
Jan-25,Tempe  Station,train,Exit,22629
Jan-25,Teralba  Station,train,Entry,784
Jan-25,Teralba  Station,train,Exit,659
Jan-25,Thirroul  Station,train,Entry,17473
Jan-25,Thirroul  Station,train,Exit,16292
Jan-25,Thornleigh  Station,train,Entry,27927
Jan-25,Thornleigh  Station,train,Exit,26804
Jan-25,Thornton  Station,train,Entry,4410
Jan-25,Thornton  Station,train,Exit,4131
Jan-25,Toongabbie  Station,train,Entry,48857
Jan-25,Toongabbie  Station,train,Exit,46663
Jan-25,Town Hall  Station,train,Entry,1485892
Jan-25,Town Hall  Station,train,Exit,1393425
Jan-25,Towradgi  Station,train,Entry,1361
Jan-25,Towradgi  Station,train,Exit,1305
Jan-25,Tuggerah  Station,train,Entry,20479
Jan-25,Tuggerah  Station,train,Exit,20142
Jan-25,Turramurra  Station,train,Entry,60308
Jan-25,Turramurra  Station,train,Exit,57980
Jan-25,Turrella  Station,train,Entry,20590
Jan-25,Turrella  Station,train,Exit,18616
Jan-25,Unanderra  Station,train,Entry,8326
Jan-25,Unanderra  Station,train,Exit,7667
Jan-25,Valley Heights  Station,train,Entry,775
Jan-25,Valley Heights  Station,train,Exit,757
Jan-25,Victoria Cross  Station,metro,Entry,298629
Jan-25,Victoria Cross  Station,metro,Exit,286122
Jan-25,Victoria Street  Station,train,Entry,5267
Jan-25,Victoria Street  Station,train,Exit,4911
Jan-25,Villawood  Station,train,Entry,9154
Jan-25,Villawood  Station,train,Exit,9129
Jan-25,Vineyard  Station,train,Entry,2386
Jan-25,Vineyard  Station,train,Exit,2318
Jan-25,Wahroonga  Station,train,Entry,28329
Jan-25,Wahroonga  Station,train,Exit,27980
Jan-25,Waitara  Station,train,Entry,47099
Jan-25,Waitara  Station,train,Exit,44194
Jan-25,Wallarobba  Station,train,Entry,Less than 50
Jan-25,Wallarobba  Station,train,Exit,Less than 50
Jan-25,Warabrook  Station,train,Entry,1872
Jan-25,Warabrook  Station,train,Exit,1937
Jan-25,Waratah  Station,train,Entry,3152
Jan-25,Waratah  Station,train,Exit,3032
Jan-25,Warnervale  Station,train,Entry,3843
Jan-25,Warnervale  Station,train,Exit,3417
Jan-25,Warrawee  Station,train,Entry,11875
Jan-25,Warrawee  Station,train,Exit,11883
Jan-25,Warrimoo  Station,train,Entry,1706
Jan-25,Warrimoo  Station,train,Exit,1618
Jan-25,Warwick Farm  Station,train,Entry,43716
Jan-25,Warwick Farm  Station,train,Exit,39969
Jan-25,Waterfall  Station,train,Entry,6889
Jan-25,Waterfall  Station,train,Exit,7231
Jan-25,Waterloo  Station,metro,Entry,124028
Jan-25,Waterloo  Station,metro,Exit,121562
Jan-25,Waverton  Station,train,Entry,38434
Jan-25,Waverton  Station,train,Exit,32128
Jan-25,Wentworth Falls  Station,train,Entry,6810
Jan-25,Wentworth Falls  Station,train,Exit,6661
Jan-25,Wentworthville  Station,train,Entry,66044
Jan-25,Wentworthville  Station,train,Exit,64691
Jan-25,Werrington  Station,train,Entry,20938
Jan-25,Werrington  Station,train,Exit,18669
Jan-25,West Ryde  Station,train,Entry,78334
Jan-25,West Ryde  Station,train,Exit,78756
Jan-25,Westmead  Station,train,Entry,112725
Jan-25,Westmead  Station,train,Exit,107911
Jan-25,Wiley Park  Station,train,Entry,Less than 50
Jan-25,Wiley Park  Station,train,Exit,Less than 50
Jan-25,Windsor  Station,train,Entry,11801
Jan-25,Windsor  Station,train,Exit,11579
Jan-25,Wingello  Station,train,Entry,Less than 50
Jan-25,Wingello  Station,train,Exit,Less than 50
Jan-25,Wirragulla  Station,train,Entry,Less than 50
Jan-25,Wirragulla  Station,train,Exit,Less than 50
Jan-25,Wolli Creek  Station,train,Entry,187938
Jan-25,Wolli Creek  Station,train,Exit,191656
Jan-25,Wollongong  Station,train,Entry,37068
Jan-25,Wollongong  Station,train,Exit,36916
Jan-25,Wollstonecraft  Station,train,Entry,37519
Jan-25,Wollstonecraft  Station,train,Exit,34205
Jan-25,Wombarra  Station,train,Entry,594
Jan-25,Wombarra  Station,train,Exit,502
Jan-25,Wondabyne  Station,train,Entry,281
Jan-25,Wondabyne  Station,train,Exit,309
Jan-25,Woodford  Station,train,Entry,1245
Jan-25,Woodford  Station,train,Exit,1279
Jan-25,Woolooware  Station,train,Entry,20327
Jan-25,Woolooware  Station,train,Exit,19832
Jan-25,Woonona  Station,train,Entry,2178
Jan-25,Woonona  Station,train,Exit,1849
Jan-25,Woy Woy  Station,train,Entry,61927
Jan-25,Woy Woy  Station,train,Exit,62422
Jan-25,Wyee  Station,train,Entry,4771
Jan-25,Wyee  Station,train,Exit,4167
Jan-25,Wynyard  Station,train,Entry,889756
Jan-25,Wynyard  Station,train,Exit,902472
Jan-25,Wyong  Station,train,Entry,22461
Jan-25,Wyong  Station,train,Exit,20842
Jan-25,Yagoona  Station,train,Entry,8102
Jan-25,Yagoona  Station,train,Exit,7485
Jan-25,Yennora  Station,train,Entry,19291
Jan-25,Yennora  Station,train,Exit,20252
Jan-25,Yerrinbool  Station,train,Entry,317
Jan-25,Yerrinbool  Station,train,Exit,293
Jan-25,Zig Zag  Station,train,Entry,Less than 50
Jan-25,Zig Zag  Station,train,Exit,Less than 50
Feb-25,Aberdeen  Station,train,Entry,Less than 50
Feb-25,Aberdeen  Station,train,Exit,Less than 50
Feb-25,Adamstown  Station,train,Entry,1836
Feb-25,Adamstown  Station,train,Exit,1915
Feb-25,Albion Park  Station,train,Entry,5768
Feb-25,Albion Park  Station,train,Exit,5175
Feb-25,Allawah  Station,train,Entry,52409
Feb-25,Allawah  Station,train,Exit,47342
Feb-25,Arncliffe  Station,train,Entry,48837
Feb-25,Arncliffe  Station,train,Exit,44554
Feb-25,Artarmon  Station,train,Entry,88785
Feb-25,Artarmon  Station,train,Exit,84559
Feb-25,Ashfield  Station,train,Entry,229065
Feb-25,Ashfield  Station,train,Exit,229207
Feb-25,Asquith  Station,train,Entry,27104
Feb-25,Asquith  Station,train,Exit,24259
Feb-25,Auburn  Station,train,Entry,301959
Feb-25,Auburn  Station,train,Exit,286926
Feb-25,Austinmer  Station,train,Entry,2277
Feb-25,Austinmer  Station,train,Exit,1831
Feb-25,Awaba  Station,train,Entry,451
Feb-25,Awaba  Station,train,Exit,344
Feb-25,Banksia  Station,train,Entry,30617
Feb-25,Banksia  Station,train,Exit,27919
Feb-25,Barangaroo  Station,metro,Entry,188316
Feb-25,Barangaroo  Station,metro,Exit,197011
Feb-25,Bardwell Park  Station,train,Entry,22628
Feb-25,Bardwell Park  Station,train,Exit,21028
Feb-25,Bargo  Station,train,Entry,1004
Feb-25,Bargo  Station,train,Exit,941
Feb-25,Bathurst  Station,train,Entry,2013
Feb-25,Bathurst  Station,train,Exit,1372
Feb-25,Beecroft  Station,train,Entry,27936
Feb-25,Beecroft  Station,train,Exit,26789
Feb-25,Bell  Station,train,Entry,61
Feb-25,Bell  Station,train,Exit,63
Feb-25,Bella Vista  Station,metro,Entry,77390
Feb-25,Bella Vista  Station,metro,Exit,75315
Feb-25,Bellambi  Station,train,Entry,2302
Feb-25,Bellambi  Station,train,Exit,2036
Feb-25,Berala  Station,train,Entry,38660
Feb-25,Berala  Station,train,Exit,36565
Feb-25,Beresfield  Station,train,Entry,3035
Feb-25,Beresfield  Station,train,Exit,2742
Feb-25,Berowra  Station,train,Entry,24393
Feb-25,Berowra  Station,train,Exit,22288
Feb-25,Berry  Station,train,Entry,1463
Feb-25,Berry  Station,train,Exit,1499
Feb-25,Beverly Hills  Station,train,Entry,41224
Feb-25,Beverly Hills  Station,train,Exit,36317
Feb-25,Bexley North  Station,train,Entry,26827
Feb-25,Bexley North  Station,train,Exit,24253
Feb-25,Birrong  Station,train,Entry,8797
Feb-25,Birrong  Station,train,Exit,9113
Feb-25,Blackheath  Station,train,Entry,3951
Feb-25,Blackheath  Station,train,Exit,3630
Feb-25,Blacktown  Station,train,Entry,302902
Feb-25,Blacktown  Station,train,Exit,314304
Feb-25,Blaxland  Station,train,Entry,8720
Feb-25,Blaxland  Station,train,Exit,7946
Feb-25,Bomaderry  Station,train,Entry,5518
Feb-25,Bomaderry  Station,train,Exit,4604
Feb-25,Bombo  Station,train,Entry,582
Feb-25,Bombo  Station,train,Exit,504
Feb-25,Bondi Junction  Station,train,Entry,513766
Feb-25,Bondi Junction  Station,train,Exit,510303
Feb-25,Booragul  Station,train,Entry,575
Feb-25,Booragul  Station,train,Exit,534
Feb-25,Bowral  Station,train,Entry,4015
Feb-25,Bowral  Station,train,Exit,3777
Feb-25,Branxton  Station,train,Entry,210
Feb-25,Branxton  Station,train,Exit,161
Feb-25,Broadmeadow  Station,train,Entry,16887
Feb-25,Broadmeadow  Station,train,Exit,15293
Feb-25,Bullaburra  Station,train,Entry,1160
Feb-25,Bullaburra  Station,train,Exit,946
Feb-25,Bulli  Station,train,Entry,3050
Feb-25,Bulli  Station,train,Exit,2828
Feb-25,Bundanoon  Station,train,Entry,297
Feb-25,Bundanoon  Station,train,Exit,194
Feb-25,Burradoo  Station,train,Entry,211
Feb-25,Burradoo  Station,train,Exit,248
Feb-25,Burwood  Station,train,Entry,429613
Feb-25,Burwood  Station,train,Exit,440224
Feb-25,Cabramatta  Station,train,Entry,158194
Feb-25,Cabramatta  Station,train,Exit,156478
Feb-25,Campbelltown  Station,train,Entry,117502
Feb-25,Campbelltown  Station,train,Exit,116065
Feb-25,Campsie  Station,train,Entry,Less than 50
Feb-25,Campsie  Station,train,Exit,Less than 50
Feb-25,Canley Vale  Station,train,Entry,49956
Feb-25,Canley Vale  Station,train,Exit,45373
Feb-25,Canterbury  Station,train,Entry,Less than 50
Feb-25,Canterbury  Station,train,Exit,Less than 50
Feb-25,Cardiff  Station,train,Entry,16426
Feb-25,Cardiff  Station,train,Exit,15511
Feb-25,Caringbah  Station,train,Entry,52555
Feb-25,Caringbah  Station,train,Exit,49612
Feb-25,Carlton  Station,train,Entry,54985
Feb-25,Carlton  Station,train,Exit,50530
Feb-25,Carramar  Station,train,Entry,11920
Feb-25,Carramar  Station,train,Exit,10282
Feb-25,Castle Hill  Station,metro,Entry,163973
Feb-25,Castle Hill  Station,metro,Exit,175103
Feb-25,Casula  Station,train,Entry,8288
Feb-25,Casula  Station,train,Exit,7296
Feb-25,Central  Station,Metro Shared,Entry,1868482
Feb-25,Central  Station,Metro Shared,Exit,1930894
Feb-25,Chatswood  Station,Metro Shared,Entry,747262
Feb-25,Chatswood  Station,Metro Shared,Exit,773081
Feb-25,Cheltenham  Station,train,Entry,20919
Feb-25,Cheltenham  Station,train,Exit,17217
Feb-25,Cherrybrook  Station,metro,Entry,110582
Feb-25,Cherrybrook  Station,metro,Exit,105638
Feb-25,Chester Hill  Station,train,Entry,23285
Feb-25,Chester Hill  Station,train,Exit,21828
Feb-25,Circular Quay  Station,train,Entry,521292
Feb-25,Circular Quay  Station,train,Exit,503679
Feb-25,Clarendon  Station,train,Entry,1032
Feb-25,Clarendon  Station,train,Exit,1080
Feb-25,Clyde  Station,train,Entry,18098
Feb-25,Clyde  Station,train,Exit,17033
Feb-25,Coalcliff  Station,train,Entry,264
Feb-25,Coalcliff  Station,train,Exit,358
Feb-25,Cockle Creek  Station,train,Entry,935
Feb-25,Cockle Creek  Station,train,Exit,1033
Feb-25,Coledale  Station,train,Entry,770
Feb-25,Coledale  Station,train,Exit,703
Feb-25,Como  Station,train,Entry,13356
Feb-25,Como  Station,train,Exit,11442
Feb-25,Concord West  Station,train,Entry,38470
Feb-25,Concord West  Station,train,Exit,36541
Feb-25,Coniston  Station,train,Entry,4865
Feb-25,Coniston  Station,train,Exit,4509
Feb-25,Corrimal  Station,train,Entry,2638
Feb-25,Corrimal  Station,train,Exit,2296
Feb-25,Cowan  Station,train,Entry,1038
Feb-25,Cowan  Station,train,Exit,1013
Feb-25,Cringila  Station,train,Entry,340
Feb-25,Cringila  Station,train,Exit,354
Feb-25,Cronulla  Station,train,Entry,54335
Feb-25,Cronulla  Station,train,Exit,54144
Feb-25,Crows Nest  Station,metro,Entry,256364
Feb-25,Crows Nest  Station,metro,Exit,259470
Feb-25,Croydon  Station,train,Entry,48938
Feb-25,Croydon  Station,train,Exit,44380
Feb-25,Dapto  Station,train,Entry,9962
Feb-25,Dapto  Station,train,Exit,9110
Feb-25,Denistone  Station,train,Entry,10711
Feb-25,Denistone  Station,train,Exit,9895
Feb-25,Domestic  Station,train,Entry,192156
Feb-25,Domestic  Station,train,Exit,162203
Feb-25,Doonside  Station,train,Entry,54213
Feb-25,Doonside  Station,train,Exit,48295
Feb-25,Dora Creek  Station,train,Entry,834
Feb-25,Dora Creek  Station,train,Exit,753
Feb-25,Douglas Park  Station,train,Entry,392
Feb-25,Douglas Park  Station,train,Exit,387
Feb-25,Dungog  Station,train,Entry,432
Feb-25,Dungog  Station,train,Exit,309
Feb-25,East Hills  Station,train,Entry,16956
Feb-25,East Hills  Station,train,Exit,15492
Feb-25,East Maitland  Station,train,Entry,617
Feb-25,East Maitland  Station,train,Exit,543
Feb-25,East Richmond  Station,train,Entry,3749
Feb-25,East Richmond  Station,train,Exit,4290
Feb-25,Eastwood  Station,train,Entry,140337
Feb-25,Eastwood  Station,train,Exit,140724
Feb-25,Edgecliff  Station,train,Entry,181239
Feb-25,Edgecliff  Station,train,Exit,173978
Feb-25,Edmondson Park  Station,train,Entry,86883
Feb-25,Edmondson Park  Station,train,Exit,83057
Feb-25,Emu Plains  Station,train,Entry,21260
Feb-25,Emu Plains  Station,train,Exit,19831
Feb-25,Engadine  Station,train,Entry,23930
Feb-25,Engadine  Station,train,Exit,22835
Feb-25,Epping  Station,Metro Shared,Entry,355190
Feb-25,Epping  Station,Metro Shared,Exit,350872
Feb-25,Erskineville  Station,train,Entry,46604
Feb-25,Erskineville  Station,train,Exit,41869
Feb-25,Exeter  Station,train,Entry,82
Feb-25,Exeter  Station,train,Exit,51
Feb-25,Fairfield  Station,train,Entry,117235
Feb-25,Fairfield  Station,train,Exit,113664
Feb-25,Fairy Meadow  Station,train,Entry,2335
Feb-25,Fairy Meadow  Station,train,Exit,2003
Feb-25,Fassifern  Station,train,Entry,7677
Feb-25,Fassifern  Station,train,Exit,6973
Feb-25,Faulconbridge  Station,train,Entry,1529
Feb-25,Faulconbridge  Station,train,Exit,1506
Feb-25,Flemington  Station,train,Entry,106496
Feb-25,Flemington  Station,train,Exit,102442
Feb-25,Gadigal  Station,metro,Entry,447277
Feb-25,Gadigal  Station,metro,Exit,448921
Feb-25,Gerringong  Station,train,Entry,936
Feb-25,Gerringong  Station,train,Exit,923
Feb-25,Glenbrook  Station,train,Entry,7496
Feb-25,Glenbrook  Station,train,Exit,6787
Feb-25,Glenfield  Station,train,Entry,112505
Feb-25,Glenfield  Station,train,Exit,107405
Feb-25,Gordon  Station,train,Entry,151609
Feb-25,Gordon  Station,train,Exit,148545
Feb-25,Gosford  Station,train,Entry,88038
Feb-25,Gosford  Station,train,Exit,88540
Feb-25,Goulburn  Station,train,Entry,889
Feb-25,Goulburn  Station,train,Exit,623
Feb-25,Granville  Station,train,Entry,142128
Feb-25,Granville  Station,train,Exit,133505
Feb-25,Green Square  Station,train,Entry,190146
Feb-25,Green Square  Station,train,Exit,186383
Feb-25,Greta  Station,train,Entry,Less than 50
Feb-25,Greta  Station,train,Exit,Less than 50
Feb-25,Guildford  Station,train,Entry,58362
Feb-25,Guildford  Station,train,Exit,52118
Feb-25,Gymea  Station,train,Entry,39056
Feb-25,Gymea  Station,train,Exit,36507
Feb-25,Hamilton  Station,train,Entry,13912
Feb-25,Hamilton  Station,train,Exit,14082
Feb-25,Harris Park  Station,train,Entry,54977
Feb-25,Harris Park  Station,train,Exit,56019
Feb-25,Hawkesbury River  Station,train,Entry,4802
Feb-25,Hawkesbury River  Station,train,Exit,4822
Feb-25,Hazelbrook  Station,train,Entry,4976
Feb-25,Hazelbrook  Station,train,Exit,4682
Feb-25,Heathcote  Station,train,Entry,10086
Feb-25,Heathcote  Station,train,Exit,10272
Feb-25,Helensburgh  Station,train,Entry,8586
Feb-25,Helensburgh  Station,train,Exit,7851
Feb-25,Hexham  Station,train,Entry,201
Feb-25,Hexham  Station,train,Exit,216
Feb-25,High Street  Station,train,Entry,324
Feb-25,High Street  Station,train,Exit,378
Feb-25,Hilldale  Station,train,Entry,Less than 50
Feb-25,Hilldale  Station,train,Exit,Less than 50
Feb-25,Hills Showground  Station,metro,Entry,91723
Feb-25,Hills Showground  Station,metro,Exit,89079
Feb-25,Holsworthy  Station,train,Entry,58459
Feb-25,Holsworthy  Station,train,Exit,55606
Feb-25,Homebush  Station,train,Entry,80790
Feb-25,Homebush  Station,train,Exit,77035
Feb-25,Hornsby  Station,train,Entry,252539
Feb-25,Hornsby  Station,train,Exit,258148
Feb-25,Hurstville  Station,train,Entry,412297
Feb-25,Hurstville  Station,train,Exit,416096
Feb-25,Ingleburn  Station,train,Entry,61648
Feb-25,Ingleburn  Station,train,Exit,60848
Feb-25,International  Station,train,Entry,133939
Feb-25,International  Station,train,Exit,109870
Feb-25,Jannali  Station,train,Entry,49126
Feb-25,Jannali  Station,train,Exit,46932
Feb-25,Katoomba  Station,train,Entry,25739
Feb-25,Katoomba  Station,train,Exit,26530
Feb-25,Kellyville  Station,metro,Entry,92535
Feb-25,Kellyville  Station,metro,Exit,91432
Feb-25,Kembla Grange  Station,train,Entry,111
Feb-25,Kembla Grange  Station,train,Exit,131
Feb-25,Kiama  Station,train,Entry,11926
Feb-25,Kiama  Station,train,Exit,11447
Feb-25,Killara  Station,train,Entry,41051
Feb-25,Killara  Station,train,Exit,39056
Feb-25,Kings Cross  Station,train,Entry,310866
Feb-25,Kings Cross  Station,train,Exit,322011
Feb-25,Kingsgrove  Station,train,Entry,45427
Feb-25,Kingsgrove  Station,train,Exit,42665
Feb-25,Kingswood  Station,train,Entry,40406
Feb-25,Kingswood  Station,train,Exit,37538
Feb-25,Kirrawee  Station,train,Entry,35604
Feb-25,Kirrawee  Station,train,Exit,34561
Feb-25,Kogarah  Station,train,Entry,222658
Feb-25,Kogarah  Station,train,Exit,213399
Feb-25,Koolewong  Station,train,Entry,1148
Feb-25,Koolewong  Station,train,Exit,918
Feb-25,Kotara  Station,train,Entry,1096
Feb-25,Kotara  Station,train,Exit,1340
Feb-25,Lapstone  Station,train,Entry,1380
Feb-25,Lapstone  Station,train,Exit,1226
Feb-25,Lawson  Station,train,Entry,2671
